Entity Name,Aggregator Internal Id,Aggregator Name,AggregatorCode,MID,Merchant Internal Id,Merchant Name,SID,Merchant Store Internal Id,CMM Merchant Store Internal Id,Merchant Store Legal Name,Store Name,TerminalID,ARN,RRN Number,CardNumber,Auth Code,Payment Date,Transaction Date,BatchNumber,Transaction Type,CardScheme,Card Type,DCC,Txn Currency,Txn Currency Amount,Store Base Currency,Store Base Currency Amount,MSF,VAT,Total Amount Settled,Interchange Fee,Destination
ACQ,101,Test Aggregator,AGG001,12345006,206,Test Merchant 06,SID006,306,CMM306,Test Merchant 06 LLC,Test Merchant 06 - Manama,TID0061,ARN1001720,200000000000,5143********6962,A9481937,14-08-2025 16:26,14-08-2025 06:42,B20250814,REVERSAL,MASTERCARD,DEBIT,Y,BHD,492.194,AED,4798.891,33.592,0,4765.299,26.394,INTERNATIONAL
ACQ,101,Test Aggregator,AGG001,12345006,206,Test Merchant 06,SID006,306,CMM306,Test Merchant 06 LLC,Test Merchant 06 - Manama,TID0062,ARN1001721,200000000000,3797********4740,A7593747,17-07-2025 20:57,17-07-2025 04:24,B20250717,REVERSAL,AMEX,DEBIT,Y,AED,1728.968,AED,1728.968,12.103,0.605,1716.26,11.238,INTERNATIONAL
ACQ,101,Test Aggregator,AGG001,12345007,207,Test Merchant 07,SID007,307,CMM307,Test Merchant 07 LLC,Test Merchant 07 - Muscat,TID0071,ARN1001722,200000000000,4353********6026,A3753174,03-12-2024 21:24,03-12-2024 05:40,B20241203,REVERSAL,VISA,CREDIT,N,AED,549.658,AED,549.658,3.848,0.192,545.618,2.748,INTERNATIONAL
ACQ,101,Test Aggregator,AGG001,12345007,207,Test Merchant 07,SID007,307,CMM307,Test Merchant 07 LLC,Test Merchant 07 - Muscat,TID0072,ARN1001723,200000000000,5119********5499,A6021841,29-06-2025 09:56,29-06-2025 05:31,B20250629,REVERSAL,MASTERCARD,CREDIT,Y,AED,68.213,AED,68.213,0.477,0.024,67.712,0.375,INTERNATIONAL
ACQ,101,Test Aggregator,AGG001,12345008,208,Test Merchant 08,SID008,308,CMM308,Test Merchant 08 LLC,Test Merchant 08 - Dubai,TID0081,ARN1001724,200000000000,3720********8021,A0146332,01-07-2025 08:01,30-06-2025 21:01,B20250630,REVERSAL,AMEX,CREDIT,N,AED,589.16,AED,589.16,4.124,0,585.036,3.83,INTERNATIONAL
ACQ,101,Test Aggregator,AGG001,12345008,208,Test Merchant 08,SID008,308,CMM308,Test Merchant 08 LLC,Test Merchant 08 - Dubai,TID0082,ARN1001725,200000000000,4062********9542,A7629131,15-06-2025 01:10,14-06-2025 14:03,B20250614,REVERSAL,VISA,PREPAID,N,BHD,344.496,AED,3358.836,23.512,0,3335.324,16.794,INTERNATIONAL
ACQ,101,Test Aggregator,AGG001,12345009,209,Test Merchant 09,SID009,309,CMM309,Test Merchant 09 LLC,Test Merchant 09 - Muscat,TID0091,ARN1001726,200000000000,5228********6840,A4217632,27-02-2025 13:31,27-02-2025 00:09,B20250227,REVERSAL,MASTERCARD,PREPAID,N,OMR,450.705,AED,4304.233,30.13,1.506,4272.597,23.673,INTERNATIONAL
ACQ,101,Test Aggregator,AGG001,12345009,209,Test Merchant 09,SID009,309,CMM309,Test Merchant 09 LLC,Test Merchant 09 - Muscat,TID0092,ARN1001727,200000000000,3760********9905,A2819599,11-04-2025 14:42,11-04-2025 00:41,B20250411,REVERSAL,AMEX,PREPAID,N,BHD,26.357,AED,256.981,1.799,0,255.182,1.67,INTERNATIONAL
ACQ,101,Test Aggregator,AGG001,12345010,210,Test Merchant 10,SID010,310,CMM310,Test Merchant 10 LLC,Test Merchant 10 - Dubai,TID0101,ARN1001728,200000000000,4770********8806,A4408679,14-01-2025 07:55,13-01-2025 19:58,B20250113,SALE,VISA,DEBIT,N,OMR,724.404,AED,6918.058,103.771,5.189,6809.098,69.181,DOMESTIC
ACQ,101,Test Aggregator,AGG001,12345010,210,Test Merchant 10,SID010,310,CMM310,Test Merchant 10 LLC,Test Merchant 10 - Dubai,TID0102,ARN1001729,200000000000,5381********3943,A5812711,15-05-2025 21:23,15-05-2025 11:55,B20250515,SALE,MASTERCARD,DEBIT,N,OMR,539.99,AED,5156.905,77.354,3.868,5075.683,56.726,DOMESTIC
ACQ,101,Test Aggregator,AGG001,12345011,211,Test Merchant 11,SID011,311,CMM311,Test Merchant 11 LLC,Test Merchant 11 - Dubai,TID0111,ARN1001730,200000000000,3763********3741,A5995377,11-02-2025 01:29,10-02-2025 21:27,B20250210,SALE,AMEX,DEBIT,N,OMR,699.45,AED,6679.748,100.196,5.01,6574.542,86.837,DOMESTIC
ACQ,101,Test Aggregator,AGG001,12345011,211,Test Merchant 11,SID011,311,CMM311,Test Merchant 11 LLC,Test Merchant 11 - Dubai,TID0112,ARN1001731,200000000000,4981********8874,A2837591,25-06-2025 19:15,25-06-2025 01:05,B20250625,SALE,VISA,CREDIT,N,AED,1109.634,AED,1109.634,16.645,0,1092.989,11.096,DOMESTIC
ACQ,101,Test Aggregator,AGG001,12345012,212,Test Merchant 12,SID012,312,CMM312,Test Merchant 12 LLC,Test Merchant 12 - Muscat,TID0121,ARN1001732,200000000000,5263********4102,A2586667,29-06-2025 03:07,29-06-2025 00:59,B20250629,SALE,MASTERCARD,CREDIT,N,AED,180.778,AED,180.778,2.712,0.136,177.93,1.989,DOMESTIC
ACQ,101,Test Aggregator,AGG001,12345012,212,Test Merchant 12,SID012,312,CMM312,Test Merchant 12 LLC,Test Merchant 12 - Muscat,TID0122,ARN1001733,200000000000,3783********8302,A7702501,18-06-2025 09:15,17-06-2025 21:58,B20250617,SALE,AMEX,CREDIT,N,OMR,118.094,AED,1127.798,16.917,0,1110.881,14.661,DOMESTIC
ACQ,101,Test Aggregator,AGG001,12345013,213,Test Merchant 13,SID013,313,CMM313,Test Merchant 13 LLC,Test Merchant 13 - Muscat,TID0131,ARN1001734,200000000000,4562********2314,A5242136,07-11-2025 09:32,07-11-2025 06:58,B20251107,SALE,VISA,PREPAID,N,OMR,592.2,AED,5655.51,84.833,4.242,5566.435,56.555,DOMESTIC
ACQ,101,Test Aggregator,AGG001,12345013,213,Test Merchant 13,SID013,313,CMM313,Test Merchant 13 LLC,Test Merchant 13 - Muscat,TID0132,ARN1001735,200000000000,5352********2708,A6655620,15-02-2025 16:45,15-02-2025 12:11,B20250215,SALE,MASTERCARD,PREPAID,N,OMR,43.968,AED,419.894,6.298,0,413.596,4.619,DOMESTIC
ACQ,101,Test Aggregator,AGG001,12345014,214,Test Merchant 14,SID014,314,CMM314,Test Merchant 14 LLC,Test Merchant 14 - Manama,TID0141,ARN1001736,200000000000,3418********9472,A4239735,09-10-2025 17:45,08-10-2025 19:57,B20251008,SALE,AMEX,PREPAID,N,OMR,259.773,AED,2480.832,37.212,1.861,2441.759,32.251,DOMESTIC
ACQ,101,Test Aggregator,AGG001,12345014,214,Test Merchant 14,SID014,314,CMM314,Test Merchant 14 LLC,Test Merchant 14 - Manama,TID0142,ARN1001737,200000000000,4153********5250,A2674567,22-07-2025 11:02,21-07-2025 16:29,B20250721,REFUND,VISA,DEBIT,N,AED,1187.402,AED,1187.402,8.312,0.416,1178.674,5.937,DOMESTIC
ACQ,101,Test Aggregator,AGG001,12345015,215,Test Merchant 15,SID015,315,CMM315,Test Merchant 15 LLC,Test Merchant 15 - Muscat,TID0151,ARN1001738,200000000000,5512********3200,A3571073,01-09-2025 07:19,31-08-2025 18:29,B20250831,REFUND,MASTERCARD,DEBIT,N,OMR,397.156,AED,3792.84,26.55,1.328,3764.962,20.861,DOMESTIC
ACQ,101,Test Aggregator,AGG001,12345015,215,Test Merchant 15,SID015,315,CMM315,Test Merchant 15 LLC,Test Merchant 15 - Muscat,TID0152,ARN1001739,200000000000,3410********5922,A7890040,07-05-2025 03:36,06-05-2025 13:38,B20250506,REFUND,AMEX,DEBIT,N,AED,560.042,AED,560.042,3.92,0,556.122,3.64,DOMESTIC
ACQ,101,Test Aggregator,AGG001,12345001,201,Test Merchant 01,SID001,301,CMM301,Test Merchant 01 LLC,Test Merchant 01 - Dubai,TID0011,ARN1001740,200000000000,4717********5643,A6805881,20-08-2025 23:19,20-08-2025 13:16,B20250820,REFUND,VISA,CREDIT,N,BHD,306.028,AED,2983.773,20.886,1.044,2961.843,14.919,DOMESTIC
ACQ,101,Test Aggregator,AGG001,12345001,201,Test Merchant 01,SID001,301,CMM301,Test Merchant 01 LLC,Test Merchant 01 - Dubai,TID0012,ARN1001741,200000000000,5372********9273,A9018479,07-04-2025 21:17,07-04-2025 06:19,B20250407,REFUND,MASTERCARD,CREDIT,N,AED,732.539,AED,732.539,5.128,0,727.411,4.029,DOMESTIC
ACQ,101,Test Aggregator,AGG001,12345002,202,Test Merchant 02,SID002,302,CMM302,Test Merchant 02 LLC,Test Merchant 02 - Dubai,TID0021,ARN1001742,200000000000,3480********2843,A2277648,09-07-2025 15:52,09-07-2025 04:25,B20250709,REFUND,AMEX,CREDIT,N,BHD,358.765,AED,3497.959,24.486,0,3473.473,22.737,DOMESTIC
ACQ,101,Test Aggregator,AGG001,12345002,202,Test Merchant 02,SID002,302,CMM302,Test Merchant 02 LLC,Test Merchant 02 - Dubai,TID0022,ARN1001743,200000000000,4934********9748,A9908701,16-03-2025 09:39,15-03-2025 16:33,B20250315,REFUND,VISA,PREPAID,N,OMR,442.714,AED,4227.919,29.595,0,4198.324,21.14,DOMESTIC
ACQ,101,Test Aggregator,AGG001,12345003,203,Test Merchant 03,SID003,303,CMM303,Test Merchant 03 LLC,Test Merchant 03 - Manama,TID0031,ARN1001744,200000000000,5216********0728,A1693335,26-07-2025 22:31,26-07-2025 18:25,B20250726,REFUND,MASTERCARD,PREPAID,N,BHD,209.737,AED,2044.936,14.315,0,2030.621,11.247,DOMESTIC
ACQ,101,Test Aggregator,AGG001,12345003,203,Test Merchant 03,SID003,303,CMM303,Test Merchant 03 LLC,Test Merchant 03 - Manama,TID0032,ARN1001745,200000000000,3705********0135,A9725023,02-09-2025 17:55,02-09-2025 04:23,B20250902,REFUND,AMEX,PREPAID,N,AED,1366.176,AED,1366.176,9.563,0,1356.613,8.88,DOMESTIC
ACQ,101,Test Aggregator,AGG001,12345004,204,Test Merchant 04,SID004,304,CMM304,Test Merchant 04 LLC,Test Merchant 04 - Manama,TID0041,ARN1001746,200000000000,4017********2378,A7851944,06-09-2025 15:29,06-09-2025 05:01,B20250906,REVERSAL,VISA,DEBIT,N,BHD,261.672,AED,2551.302,17.859,0.893,2532.55,12.757,DOMESTIC
ACQ,101,Test Aggregator,AGG001,12345004,204,Test Merchant 04,SID004,304,CMM304,Test Merchant 04 LLC,Test Merchant 04 - Manama,TID0042,ARN1001747,200000000000,5118********1353,A4062026,13-12-2024 11:56,13-12-2024 01:09,B20241213,REVERSAL,MASTERCARD,DEBIT,N,AED,788.885,AED,788.885,5.522,0.276,783.087,4.339,DOMESTIC
ACQ,101,Test Aggregator,AGG001,12345005,205,Test Merchant 05,SID005,305,CMM305,Test Merchant 05 LLC,Test Merchant 05 - Dubai,TID0051,ARN1001748,200000000000,3722********3338,A1331723,05-02-2025 03:02,04-02-2025 08:49,B20250204,REVERSAL,AMEX,DEBIT,N,OMR,672.854,AED,6425.756,44.98,0,6380.776,41.767,DOMESTIC
ACQ,101,Test Aggregator,AGG001,12345005,205,Test Merchant 05,SID005,305,CMM305,Test Merchant 05 LLC,Test Merchant 05 - Dubai,TID0052,ARN1001749,200000000000,4258********6394,A7298561,03-08-2025 19:55,03-08-2025 06:35,B20250803,REVERSAL,VISA,CREDIT,N,BHD,100.181,AED,976.765,6.837,0,969.928,4.884,DOMESTIC
ACQ,101,Test Aggregator,AGG001,12345006,206,Test Merchant 06,SID006,306,CMM306,Test Merchant 06 LLC,Test Merchant 06 - Manama,TID0061,ARN1001750,200000000000,5221********4755,A7034406,20-06-2025 22:34,20-06-2025 12:11,B20250620,REVERSAL,MASTERCARD,CREDIT,N,AED,1662.504,AED,1662.504,11.638,0.582,1650.284,9.144,DOMESTIC
ACQ,101,Test Aggregator,AGG001,12345006,206,Test Merchant 06,SID006,306,CMM306,Test Merchant 06 LLC,Test Merchant 06 - Manama,TID0062,ARN1001751,200000000000,3456********4581,A5869850,07-02-2025 18:13,07-02-2025 14:37,B20250207,REVERSAL,AMEX,CREDIT,N,BHD,351.985,AED,3431.854,24.023,1.201,3406.63,22.307,DOMESTIC
ACQ,101,Test Aggregator,AGG001,12345007,207,Test Merchant 07,SID007,307,CMM307,Test Merchant 07 LLC,Test Merchant 07 - Muscat,TID0071,ARN1001752,200000000000,4998********1202,A4388291,09-03-2025 02:12,08-03-2025 21:13,B20250308,REVERSAL,VISA,PREPAID,N,BHD,232.285,AED,2264.779,15.853,0.793,2248.133,11.324,DOMESTIC
ACQ,101,Test Aggregator,AGG001,12345007,207,Test Merchant 07,SID007,307,CMM307,Test Merchant 07 LLC,Test Merchant 07 - Muscat,TID0072,ARN1001753,200000000000,5459********7442,A7154571,06-06-2025 19:32,06-06-2025 00:01,B20250606,REVERSAL,MASTERCARD,PREPAID,N,OMR,698.804,AED,6673.578,46.715,0,6626.863,36.705,DOMESTIC
ACQ,101,Test Aggregator,AGG001,12345008,208,Test Merchant 08,SID008,308,CMM308,Test Merchant 08 LLC,Test Merchant 08 - Dubai,TID0081,ARN1001754,200000000000,3727********8624,A8011070,16-11-2025 06:27,16-11-2025 03:46,B20251116,REVERSAL,AMEX,PREPAID,N,AED,2329.529,AED,2329.529,16.307,0.815,2312.407,15.142,DOMESTIC
ACQ,101,Test Aggregator,AGG001,12345008,208,Test Merchant 08,SID008,308,CMM308,Test Merchant 08 LLC,Test Merchant 08 - Dubai,TID0082,ARN1001755,200000000000,4952********4515,A8378172,09-06-2025 17:04,08-06-2025 20:32,B20250608,SALE,VISA,DEBIT,N,USD,687.76,AED,2527.518,37.913,1.896,2487.709,25.275,INTERNATIONAL
ACQ,101,Test Aggregator,AGG001,12345009,209,Test Merchant 09,SID009,309,CMM309,Test Merchant 09 LLC,Test Merchant 09 - Muscat,TID0091,ARN1001756,200000000000,5231********8602,A2543378,01-12-2025 12:00,01-12-2025 07:11,B20251201,SALE,MASTERCARD,DEBIT,Y,BHD,20.148,AED,196.443,2.947,0,193.496,2.161,INTERNATIONAL
ACQ,101,Test Aggregator,AGG001,12345009,209,Test Merchant 09,SID009,309,CMM309,Test Merchant 09 LLC,Test Merchant 09 - Muscat,TID0092,ARN1001757,200000000000,3714********4023,A3289024,13-08-2025 22:05,13-08-2025 02:31,B20250813,SALE,AMEX,DEBIT,Y,USD,524.539,AED,1927.681,28.915,1.446,1897.32,25.06,INTERNATIONAL
ACQ,101,Test Aggregator,AGG001,12345010,210,Test Merchant 10,SID010,310,CMM310,Test Merchant 10 LLC,Test Merchant 10 - Dubai,TID0101,ARN1001758,200000000000,4457********1535,A6005766,08-05-2025 04:38,07-05-2025 14:03,B20250507,SALE,VISA,CREDIT,N,AED,1536.304,AED,1536.304,23.045,0,1513.259,15.363,INTERNATIONAL
ACQ,101,Test Aggregator,AGG001,12345010,210,Test Merchant 10,SID010,310,CMM310,Test Merchant 10 LLC,Test Merchant 10 - Dubai,TID0102,ARN1001759,200000000000,5159********0951,A1993356,27-05-2025 21:00,27-05-2025 20:17,B20250527,SALE,MASTERCARD,CREDIT,N,AED,357.165,AED,357.165,5.357,0.268,351.54,3.929,INTERNATIONAL
ACQ,101,Test Aggregator,AGG001,12345011,211,Test Merchant 11,SID011,311,CMM311,Test Merchant 11 LLC,Test Merchant 11 - Dubai,TID0111,ARN1001760,200000000000,3467********3022,A5148399,08-06-2025 19:01,07-06-2025 22:01,B20250607,SALE,AMEX,CREDIT,Y,BHD,463.182,AED,4516.025,67.74,3.387,4444.898,58.708,INTERNATIONAL
ACQ,101,Test Aggregator,AGG001,12345011,211,Test Merchant 11,SID011,311,CMM311,Test Merchant 11 LLC,Test Merchant 11 - Dubai,TID0112,ARN1001761,200000000000,4917********5928,A6102736,22-08-2025 23:07,22-08-2025 18:02,B20250822,SALE,VISA,PREPAID,Y,AED,789.081,AED,789.081,11.836,0.592,776.653,7.891,INTERNATIONAL
ACQ,101,Test Aggregator,AGG001,12345012,212,Test Merchant 12,SID012,312,CMM312,Test Merchant 12 LLC,Test Merchant 12 - Muscat,TID0121,ARN1001762,200000000000,5442********1173,A6321708,30-01-2025 17:31,29-01-2025 20:19,B20250129,SALE,MASTERCARD,PREPAID,N,USD,704.856,AED,2590.346,38.855,0,2551.491,28.494,INTERNATIONAL
ACQ,101,Test Aggregator,AGG001,12345012,212,Test Merchant 12,SID012,312,CMM312,Test Merchant 12 LLC,Test Merchant 12 - Muscat,TID0122,ARN1001763,200000000000,3782********4060,A7339461,01-05-2025 09:10,01-05-2025 05:31,B20250501,SALE,AMEX,PREPAID,N,OMR,760.684,AED,7264.532,108.968,0,7155.564,94.439,INTERNATIONAL
ACQ,101,Test Aggregator,AGG001,12345013,213,Test Merchant 13,SID013,313,CMM313,Test Merchant 13 LLC,Test Merchant 13 - Muscat,TID0131,ARN1001764,200000000000,4919********5932,A4817573,22-06-2025 11:09,21-06-2025 19:47,B20250621,REFUND,VISA,DEBIT,N,BHD,227.869,AED,2221.723,15.552,0.778,2205.393,11.109,INTERNATIONAL
ACQ,101,Test Aggregator,AGG001,12345013,213,Test Merchant 13,SID013,313,CMM313,Test Merchant 13 LLC,Test Merchant 13 - Muscat,TID0132,ARN1001765,200000000000,5196********0979,A1444517,07-12-2025 18:50,07-12-2025 07:17,B20251207,REFUND,MASTERCARD,DEBIT,N,OMR,696.768,AED,6654.134,46.579,2.329,6605.226,36.598,INTERNATIONAL
ACQ,101,Test Aggregator,AGG001,12345014,214,Test Merchant 14,SID014,314,CMM314,Test Merchant 14 LLC,Test Merchant 14 - Manama,TID0141,ARN1001766,200000000000,3401********3141,A3955508,22-02-2025 09:29,21-02-2025 10:12,B20250221,REFUND,AMEX,DEBIT,Y,BHD,239.499,AED,2335.115,16.346,0.817,2317.952,15.178,INTERNATIONAL
ACQ,101,Test Aggregator,AGG001,12345014,214,Test Merchant 14,SID014,314,CMM314,Test Merchant 14 LLC,Test Merchant 14 - Manama,TID0142,ARN1001767,200000000000,4851********7167,A9402736,14-03-2025 11:35,14-03-2025 08:19,B20250314,REFUND,VISA,CREDIT,N,OMR,286.844,AED,2739.36,19.176,0.959,2719.225,13.697,INTERNATIONAL
ACQ,101,Test Aggregator,AGG001,12345015,215,Test Merchant 15,SID015,315,CMM315,Test Merchant 15 LLC,Test Merchant 15 - Muscat,TID0151,ARN1001768,200000000000,5319********4908,A9002417,26-02-2025 19:11,25-02-2025 22:06,B20250225,REFUND,MASTERCARD,CREDIT,N,BHD,316.079,AED,3081.77,21.572,0,3060.198,16.95,INTERNATIONAL
ACQ,101,Test Aggregator,AGG001,12345015,215,Test Merchant 15,SID015,315,CMM315,Test Merchant 15 LLC,Test Merchant 15 - Muscat,TID0152,ARN1001769,200000000000,3741********7808,A4038251,19-12-2024 20:24,19-12-2024 14:30,B20241219,REFUND,AMEX,CREDIT,Y,USD,574.657,AED,2111.864,14.783,0.739,2096.342,13.727,INTERNATIONAL
ACQ,101,Test Aggregator,AGG001,12345001,201,Test Merchant 01,SID001,301,CMM301,Test Merchant 01 LLC,Test Merchant 01 - Dubai,TID0011,ARN1001770,200000000000,4159********6249,A9172201,29-11-2025 22:37,29-11-2025 15:20,B20251129,REFUND,VISA,PREPAID,Y,AED,624.951,AED,624.951,4.375,0,620.576,3.125,INTERNATIONAL
ACQ,101,Test Aggregator,AGG001,12345001,201,Test Merchant 01,SID001,301,CMM301,Test Merchant 01 LLC,Test Merchant 01 - Dubai,TID0012,ARN1001771,200000000000,5360********9871,A8639346,26-12-2024 03:37,25-12-2024 20:38,B20241225,REFUND,MASTERCARD,PREPAID,N,OMR,498.834,AED,4763.865,33.347,1.667,4728.851,26.201,INTERNATIONAL
ACQ,101,Test Aggregator,AGG001,12345002,202,Test Merchant 02,SID002,302,CMM302,Test Merchant 02 LLC,Test Merchant 02 - Dubai,TID0021,ARN1001772,200000000000,3735********4291,A7164143,15-12-2024 16:37,15-12-2024 09:10,B20241215,REFUND,AMEX,PREPAID,Y,AED,2199.597,AED,2199.597,15.397,0,2184.2,14.297,INTERNATIONAL
ACQ,101,Test Aggregator,AGG001,12345002,202,Test Merchant 02,SID002,302,CMM302,Test Merchant 02 LLC,Test Merchant 02 - Dubai,TID0022,ARN1001773,200000000000,4994********9546,A0247739,04-04-2025 13:31,03-04-2025 22:57,B20250403,REVERSAL,VISA,DEBIT,Y,BHD,670.984,AED,6542.094,45.795,0,6496.299,32.71,INTERNATIONAL
ACQ,101,Test Aggregator,AGG001,12345003,203,Test Merchant 03,SID003,303,CMM303,Test Merchant 03 LLC,Test Merchant 03 - Manama,TID0031,ARN1001774,200000000000,5241********2594,A6123082,14-12-2025 06:54,13-12-2025 21:22,B20251213,REVERSAL,MASTERCARD,DEBIT,Y,AED,1420.076,AED,1420.076,9.941,0.497,1409.638,7.81,INTERNATIONAL
ACQ,101,Test Aggregator,AGG001,12345003,203,Test Merchant 03,SID003,303,CMM303,Test Merchant 03 LLC,Test Merchant 03 - Manama,TID0032,ARN1001775,200000000000,3732********8304,A1923243,08-06-2025 01:24,07-06-2025 08:24,B20250607,REVERSAL,AMEX,DEBIT,Y,USD,115.494,AED,424.44,2.971,0,421.469,2.759,INTERNATIONAL
ACQ,101,Test Aggregator,AGG001,12345004,204,Test Merchant 04,SID004,304,CMM304,Test Merchant 04 LLC,Test Merchant 04 - Manama,TID0041,ARN1001776,200000000000,4548********7324,A1288410,01-09-2025 05:56,31-08-2025 18:16,B20250831,REVERSAL,VISA,CREDIT,Y,BHD,232.186,AED,2263.814,15.847,0.792,2247.175,11.319,INTERNATIONAL
ACQ,101,Test Aggregator,AGG001,12345004,204,Test Merchant 04,SID004,304,CMM304,Test Merchant 04 LLC,Test Merchant 04 - Manama,TID0042,ARN1001777,200000000000,5545********9290,A2559341,11-07-2025 00:22,10-07-2025 04:43,B20250710,REVERSAL,MASTERCARD,CREDIT,N,USD,458.078,AED,1683.437,11.784,0,1671.653,9.259,INTERNATIONAL
ACQ,101,Test Aggregator,AGG001,12345005,205,Test Merchant 05,SID005,305,CMM305,Test Merchant 05 LLC,Test Merchant 05 - Dubai,TID0051,ARN1001778,200000000000,3498********4599,A4737370,23-03-2025 00:44,22-03-2025 23:34,B20250322,REVERSAL,AMEX,CREDIT,Y,OMR,792.159,AED,7565.118,52.956,2.648,7509.514,49.173,INTERNATIONAL
ACQ,101,Test Aggregator,AGG001,12345005,205,Test Merchant 05,SID005,305,CMM305,Test Merchant 05 LLC,Test Merchant 05 - Dubai,TID0052,ARN1001779,200000000000,4390********8888,A1548006,10-05-2025 22:38,10-05-2025 03:00,B20250510,REVERSAL,VISA,PREPAID,Y,USD,4.892,AED,17.978,0.126,0,17.852,0.09,INTERNATIONAL
ACQ,101,Test Aggregator,AGG001,12345006,206,Test Merchant 06,SID006,306,CMM306,Test Merchant 06 LLC,Test Merchant 06 - Manama,TID0061,ARN1001780,200000000000,5450********7981,A7436368,03-10-2025 08:16,02-10-2025 12:31,B20251002,REVERSAL,MASTERCARD,PREPAID,Y,OMR,7.919,AED,75.626,0.529,0,75.097,0.416,INTERNATIONAL
ACQ,101,Test Aggregator,AGG001,12345006,206,Test Merchant 06,SID006,306,CMM306,Test Merchant 06 LLC,Test Merchant 06 - Manama,TID0062,ARN1001781,200000000000,3705********3247,A5888805,13-07-2025 07:05,12-07-2025 14:21,B20250712,REVERSAL,AMEX,PREPAID,Y,USD,200.241,AED,735.886,5.151,0,730.735,4.783,INTERNATIONAL
ACQ,101,Test Aggregator,AGG001,12345007,207,Test Merchant 07,SID007,307,CMM307,Test Merchant 07 LLC,Test Merchant 07 - Muscat,TID0071,ARN1001782,200000000000,4335********9952,A4163925,16-11-2025 17:24,15-11-2025 20:50,B20251115,SALE,VISA,DEBIT,N,OMR,90.861,AED,867.723,13.016,0.651,854.056,8.677,DOMESTIC
ACQ,101,Test Aggregator,AGG001,12345007,207,Test Merchant 07,SID007,307,CMM307,Test Merchant 07 LLC,Test Merchant 07 - Muscat,TID0072,ARN1001783,200000000000,5492********3576,A0144335,14-08-2025 19:20,14-08-2025 18:27,B20250814,SALE,MASTERCARD,DEBIT,N,OMR,330.463,AED,3155.922,47.339,2.367,3106.216,34.715,DOMESTIC
ACQ,101,Test Aggregator,AGG001,12345008,208,Test Merchant 08,SID008,308,CMM308,Test Merchant 08 LLC,Test Merchant 08 - Dubai,TID0081,ARN1001784,200000000000,3716********9168,A6242602,06-02-2025 05:00,05-02-2025 12:39,B20250205,SALE,AMEX,DEBIT,N,BHD,391.58,AED,3817.905,57.269,2.863,3757.773,49.633,DOMESTIC
ACQ,101,Test Aggregator,AGG001,12345008,208,Test Merchant 08,SID008,308,CMM308,Test Merchant 08 LLC,Test Merchant 08 - Dubai,TID0082,ARN1001785,200000000000,4307********5078,A6797585,30-04-2025 16:10,30-04-2025 04:04,B20250430,SALE,VISA,CREDIT,N,AED,2060.807,AED,2060.807,30.912,1.546,2028.349,20.608,DOMESTIC
ACQ,101,Test Aggregator,AGG001,12345009,209,Test Merchant 09,SID009,309,CMM309,Test Merchant 09 LLC,Test Merchant 09 - Muscat,TID0091,ARN1001786,200000000000,5435********3934,A3620881,11-03-2025 10:42,11-03-2025 07:32,B20250311,SALE,MASTERCARD,CREDIT,N,AED,1268.074,AED,1268.074,19.021,0.951,1248.102,13.949,DOMESTIC
ACQ,101,Test Aggregator,AGG001,12345009,209,Test Merchant 09,SID009,309,CMM309,Test Merchant 09 LLC,Test Merchant 09 - Muscat,TID0092,ARN1001787,200000000000,3719********5033,A1244895,29-10-2025 21:23,29-10-2025 06:57,B20251029,SALE,AMEX,CREDIT,N,BHD,552.871,AED,5390.492,80.857,4.043,5305.592,70.076,DOMESTIC
ACQ,101,Test Aggregator,AGG001,12345010,210,Test Merchant 10,SID010,310,CMM310,Test Merchant 10 LLC,Test Merchant 10 - Dubai,TID0101,ARN1001788,200000000000,4677********1722,A0088778,13-02-2025 13:27,13-02-2025 09:32,B20250213,SALE,VISA,PREPAID,N,OMR,435.571,AED,4159.703,62.396,3.12,4094.187,41.597,DOMESTIC
ACQ,101,Test Aggregator,AGG001,12345010,210,Test Merchant 10,SID010,310,CMM310,Test Merchant 10 LLC,Test Merchant 10 - Dubai,TID0102,ARN1001789,200000000000,5301********8949,A8490210,13-03-2025 17:00,13-03-2025 13:32,B20250313,SALE,MASTERCARD,PREPAID,N,OMR,338.053,AED,3228.406,48.426,2.421,3177.559,35.512,DOMESTIC
ACQ,101,Test Aggregator,AGG001,12345011,211,Test Merchant 11,SID011,311,CMM311,Test Merchant 11 LLC,Test Merchant 11 - Dubai,TID0111,ARN1001790,200000000000,3714********8191,A2783666,15-10-2025 04:03,14-10-2025 16:07,B20251014,SALE,AMEX,PREPAID,N,OMR,576.744,AED,5507.905,82.619,0,5425.286,71.603,DOMESTIC
ACQ,101,Test Aggregator,AGG001,12345011,211,Test Merchant 11,SID011,311,CMM311,Test Merchant 11 LLC,Test Merchant 11 - Dubai,TID0112,ARN1001791,200000000000,4418********6308,A0404278,09-06-2025 06:27,09-06-2025 03:31,B20250609,REFUND,VISA,DEBIT,N,AED,108.577,AED,108.577,0.76,0.038,107.779,0.543,DOMESTIC
ACQ,101,Test Aggregator,AGG001,12345012,212,Test Merchant 12,SID012,312,CMM312,Test Merchant 12 LLC,Test Merchant 12 - Muscat,TID0121,ARN1001792,200000000000,5152********8241,A5605327,02-07-2025 23:38,02-07-2025 15:21,B20250702,REFUND,MASTERCARD,DEBIT,N,BHD,104.857,AED,1022.356,7.156,0,1015.2,5.623,DOMESTIC
