Entity Name,Aggregator Internal Id,Aggregator Name,AggregatorCode,MID,Merchant Internal Id,Merchant Name,SID,Merchant Store Internal Id,CMM Merchant Store Internal Id,Merchant Store Legal Name,Store Name,TerminalID,ARN,RRN Number,CardNumber,Auth Code,Payment Date,Transaction Date,BatchNumber,Transaction Type,CardScheme,Card Type,DCC,Txn Currency,Txn Currency Amount,Store Base Currency,Store Base Currency Amount,MSF,VAT,Total Amount Settled,Interchange Fee,Destination
Acquira,101,Test Aggregator,AGG001,12345008,208,Test Merchant 08,SID008,308,CMM308,Test Merchant 08 LLC,Test Merchant 08 - Dubai,TID0082,ARN3002025,400000002025,4231********3868,A9551527,2025-04-16 03:06:57,2025-04-16 02:32:57,B20250416,SALE,VISA,DEBIT,N,USD,70.969,AED,260.811,3.912,0.196,256.703,2.608,INTERNATIONAL
Acquira,101,Test Aggregator,AGG001,12345009,209,Test Merchant 09,SID009,309,CMM309,Test Merchant 09 LLC,Test Merchant 09 - Muscat,TID0091,ARN3002026,400000002026,5468********6211,A9361055,2026-05-27 14:20:52,2026-05-26 17:27:52,B20260526,SALE,MASTERCARD,DEBIT,N,USD,731.547,AED,2688.435,40.327,2.016,2646.092,29.573,INTERNATIONAL
Acquira,101,Test Aggregator,AGG001,12345009,209,Test Merchant 09,SID009,309,CMM309,Test Merchant 09 LLC,Test Merchant 09 - Muscat,TID0092,ARN3002027,400000002027,3463********8163,A3976855,2026-07-22 03:00:02,2026-07-21 08:05:02,B20260721,SALE,AMEX,DEBIT,Y,BHD,455.845,AED,4444.489,66.667,3.333,4374.489,57.778,INTERNATIONAL
Acquira,101,Test Aggregator,AGG001,12345010,210,Test Merchant 10,SID010,310,CMM310,Test Merchant 10 LLC,Test Merchant 10 - Dubai,TID0101,ARN3002028,400000002028,4640********9562,A1359175,2025-09-11 06:32:10,2025-09-10 15:16:10,B20250910,SALE,VISA,CREDIT,N,BHD,437.251,AED,4263.197,63.948,0.0,4199.249,42.632,INTERNATIONAL
Acquira,101,Test Aggregator,AGG001,12345010,210,Test Merchant 10,SID010,310,CMM310,Test Merchant 10 LLC,Test Merchant 10 - Dubai,TID0102,ARN3002029,400000002029,5345********9381,A6708291,2026-01-06 11:43:08,2026-01-06 01:56:08,B20260106,SALE,MASTERCARD,CREDIT,Y,BHD,668.765,AED,6520.459,97.807,4.89,6417.762,71.725,INTERNATIONAL
Acquira,101,Test Aggregator,AGG001,12345011,211,Test Merchant 11,SID011,311,CMM311,Test Merchant 11 LLC,Test Merchant 11 - Dubai,TID0111,ARN3002030,400000002030,3401********8710,A5117613,2026-08-16 05:41:32,2026-08-15 07:50:32,B20260815,SALE,AMEX,CREDIT,Y,OMR,455.541,AED,4350.417,65.256,3.263,4281.898,56.555,INTERNATIONAL
Acquira,101,Test Aggregator,AGG001,12345011,211,Test Merchant 11,SID011,311,CMM311,Test Merchant 11 LLC,Test Merchant 11 - Dubai,TID0112,ARN3002031,400000002031,4244********5169,A0238383,2026-02-11 23:30:55,2026-02-11 02:28:55,B20260211,SALE,VISA,PREPAID,Y,AED,1091.25,AED,1091.25,16.369,0.818,1074.063,10.912,INTERNATIONAL
Acquira,101,Test Aggregator,AGG001,12345012,212,Test Merchant 12,SID012,312,CMM312,Test Merchant 12 LLC,Test Merchant 12 - Muscat,TID0121,ARN3002032,400000002032,5170********8129,A6485937,2026-11-02 14:35:38,2026-11-01 18:53:38,B20261101,SALE,MASTERCARD,PREPAID,Y,USD,250.272,AED,919.75,13.796,0.0,905.954,10.117,INTERNATIONAL
Acquira,101,Test Aggregator,AGG001,12345012,212,Test Merchant 12,SID012,312,CMM312,Test Merchant 12 LLC,Test Merchant 12 - Muscat,TID0122,ARN3002033,400000002033,3771********8331,A8464155,2026-02-14 06:09:22,2026-02-13 20:44:22,B20260213,SALE,AMEX,PREPAID,N,AED,1460.875,AED,1460.875,21.913,1.096,1437.866,18.991,INTERNATIONAL
Acquira,101,Test Aggregator,AGG001,12345013,213,Test Merchant 13,SID013,313,CMM313,Test Merchant 13 LLC,Test Merchant 13 - Muscat,TID0131,ARN3002034,400000002034,4647********6320,A9126685,2025-11-28 00:40:41,2025-11-27 04:51:41,B20251127,REFUND,VISA,DEBIT,Y,BHD,158.675,AED,1547.081,10.83,0.541,1535.71,7.735,INTERNATIONAL
Acquira,101,Test Aggregator,AGG001,12345013,213,Test Merchant 13,SID013,313,CMM313,Test Merchant 13 LLC,Test Merchant 13 - Muscat,TID0132,ARN3002035,400000002035,5292********1178,A9712012,2026-11-14 12:04:47,2026-11-14 10:24:47,B20261114,REFUND,MASTERCARD,DEBIT,Y,OMR,765.818,AED,7313.562,51.195,0.0,7262.367,40.225,INTERNATIONAL
Acquira,101,Test Aggregator,AGG001,12345014,214,Test Merchant 14,SID014,314,CMM314,Test Merchant 14 LLC,Test Merchant 14 - Manama,TID0141,ARN3002036,400000002036,3717********8437,A5287481,2025-01-23 20:59:37,2025-01-23 12:40:37,B20250123,REFUND,AMEX,DEBIT,Y,BHD,233.433,AED,2275.972,15.932,0.797,2259.243,14.794,INTERNATIONAL
Acquira,101,Test Aggregator,AGG001,12345014,214,Test Merchant 14,SID014,314,CMM314,Test Merchant 14 LLC,Test Merchant 14 - Manama,TID0142,ARN3002037,400000002037,4950********2036,A5489164,2026-01-04 19:48:59,2026-01-04 00:48:59,B20260104,REFUND,VISA,CREDIT,Y,BHD,569.283,AED,5550.509,38.854,0.0,5511.655,27.753,INTERNATIONAL
Acquira,101,Test Aggregator,AGG001,12345015,215,Test Merchant 15,SID015,315,CMM315,Test Merchant 15 LLC,Test Merchant 15 - Muscat,TID0151,ARN3002038,400000002038,5117********3047,A3403611,2025-10-01 06:14:44,2025-09-30 14:51:44,B20250930,REFUND,MASTERCARD,CREDIT,N,OMR,88.055,AED,840.925,5.886,0.0,835.039,4.625,INTERNATIONAL
Acquira,101,Test Aggregator,AGG001,12345015,215,Test Merchant 15,SID015,315,CMM315,Test Merchant 15 LLC,Test Merchant 15 - Muscat,TID0152,ARN3002039,400000002039,3745********3588,A1194009,2026-02-10 14:46:30,2026-02-10 13:03:30,B20260210,REFUND,AMEX,CREDIT,Y,OMR,601.765,AED,5746.856,40.228,2.011,5704.617,37.355,INTERNATIONAL
Acquira,101,Test Aggregator,AGG001,12345001,201,Test Merchant 01,SID001,301,CMM301,Test Merchant 01 LLC,Test Merchant 01 - Dubai,TID0011,ARN3002040,400000002040,4387********6854,A6022095,2025-08-06 06:03:39,2025-08-05 14:12:39,B20250805,REFUND,VISA,PREPAID,N,USD,663.138,AED,2437.032,17.059,0.853,2419.12,12.185,INTERNATIONAL
Acquira,101,Test Aggregator,AGG001,12345001,201,Test Merchant 01,SID001,301,CMM301,Test Merchant 01 LLC,Test Merchant 01 - Dubai,TID0012,ARN3002041,400000002041,5212********6655,A7816836,2025-04-26 23:02:06,2025-04-26 19:22:06,B20250426,REFUND,MASTERCARD,PREPAID,N,BHD,530.63,AED,5173.642,36.215,0.0,5137.427,28.455,INTERNATIONAL
Acquira,101,Test Aggregator,AGG001,12345002,202,Test Merchant 02,SID002,302,CMM302,Test Merchant 02 LLC,Test Merchant 02 - Dubai,TID0021,ARN3002042,400000002042,3752********1003,A0309011,2026-03-30 20:26:14,2026-03-30 07:10:14,B20260330,REFUND,AMEX,PREPAID,N,USD,643.152,AED,2363.584,16.545,0.0,2347.039,15.363,INTERNATIONAL
Acquira,101,Test Aggregator,AGG001,12345002,202,Test Merchant 02,SID002,302,CMM302,Test Merchant 02 LLC,Test Merchant 02 - Dubai,TID0022,ARN3002043,400000002043,4553********9064,A8319947,2025-05-23 20:38:49,2025-05-23 02:42:49,B20250523,REVERSAL,VISA,DEBIT,Y,AED,871.559,AED,871.559,6.101,0.305,865.153,4.358,INTERNATIONAL
Acquira,101,Test Aggregator,AGG001,12345003,203,Test Merchant 03,SID003,303,CMM303,Test Merchant 03 LLC,Test Merchant 03 - Manama,TID0031,ARN3002044,400000002044,5384********7946,A3600311,2025-07-16 23:35:14,2025-07-16 21:52:14,B20250716,REVERSAL,MASTERCARD,DEBIT,Y,AED,151.239,AED,151.239,1.059,0.0,150.18,0.832,INTERNATIONAL
Acquira,101,Test Aggregator,AGG001,12345003,203,Test Merchant 03,SID003,303,CMM303,Test Merchant 03 LLC,Test Merchant 03 - Manama,TID0032,ARN3002045,400000002045,3481********7439,A5654539,2026-07-05 22:15:59,2026-07-05 15:39:59,B20260705,REVERSAL,AMEX,DEBIT,Y,OMR,464.435,AED,4435.354,31.047,1.552,4402.755,28.83,INTERNATIONAL
Acquira,101,Test Aggregator,AGG001,12345004,204,Test Merchant 04,SID004,304,CMM304,Test Merchant 04 LLC,Test Merchant 04 - Manama,TID0041,ARN3002046,400000002046,4450********6789,A1488266,2026-07-05 22:39:56,2026-07-05 14:06:56,B20260705,REVERSAL,VISA,CREDIT,Y,OMR,310.409,AED,2964.406,20.751,1.038,2942.617,14.822,INTERNATIONAL
Acquira,101,Test Aggregator,AGG001,12345004,204,Test Merchant 04,SID004,304,CMM304,Test Merchant 04 LLC,Test Merchant 04 - Manama,TID0042,ARN3002047,400000002047,5464********9840,A1773868,2026-03-16 15:06:13,2026-03-15 21:25:13,B20260315,REVERSAL,MASTERCARD,CREDIT,N,OMR,469.463,AED,4483.372,31.384,1.569,4450.419,24.659,INTERNATIONAL
Acquira,101,Test Aggregator,AGG001,12345005,205,Test Merchant 05,SID005,305,CMM305,Test Merchant 05 LLC,Test Merchant 05 - Dubai,TID0051,ARN3002048,400000002048,3499********0373,A9124026,2025-09-02 17:09:09,2025-09-02 06:19:09,B20250902,REVERSAL,AMEX,CREDIT,Y,AED,1940.113,AED,1940.113,13.581,0.679,1925.853,12.611,INTERNATIONAL
Acquira,101,Test Aggregator,AGG001,12345005,205,Test Merchant 05,SID005,305,CMM305,Test Merchant 05 LLC,Test Merchant 05 - Dubai,TID0052,ARN3002049,400000002049,4226********0074,A6849431,2025-10-16 12:52:00,2025-10-16 04:20:00,B20251016,REVERSAL,VISA,PREPAID,Y,OMR,649.608,AED,6203.756,43.426,2.171,6158.159,31.019,INTERNATIONAL
Acquira,101,Test Aggregator,AGG001,12345006,206,Test Merchant 06,SID006,306,CMM306,Test Merchant 06 LLC,Test Merchant 06 - Manama,TID0061,ARN3002050,400000002050,5534********1109,A5384616,2025-10-30 00:26:30,2025-10-29 08:28:30,B20251029,REVERSAL,MASTERCARD,PREPAID,Y,USD,390.48,AED,1435.014,10.045,0.0,1424.969,7.893,INTERNATIONAL
Acquira,101,Test Aggregator,AGG001,12345006,206,Test Merchant 06,SID006,306,CMM306,Test Merchant 06 LLC,Test Merchant 06 - Manama,TID0062,ARN3002051,400000002051,3483********9288,A0959297,2025-10-31 04:00:34,2025-10-31 01:28:34,B20251031,REVERSAL,AMEX,PREPAID,N,OMR,601.256,AED,5741.995,40.194,0.0,5701.801,37.323,INTERNATIONAL
Acquira,101,Test Aggregator,AGG001,12345007,207,Test Merchant 07,SID007,307,CMM307,Test Merchant 07 LLC,Test Merchant 07 - Muscat,TID0071,ARN3002052,400000002052,4336********7331,A4999801,2026-12-22 19:11:06,2026-12-22 07:25:06,B20261222,SALE,VISA,DEBIT,N,BHD,620.494,AED,6049.816,90.747,4.537,5954.532,60.498,DOMESTIC
Acquira,101,Test Aggregator,AGG001,12345007,207,Test Merchant 07,SID007,307,CMM307,Test Merchant 07 LLC,Test Merchant 07 - Muscat,TID0072,ARN3002053,400000002053,5294********8262,A9419695,2026-10-28 01:39:42,2026-10-27 21:03:42,B20261027,SALE,MASTERCARD,DEBIT,N,OMR,236.296,AED,2256.627,33.849,0.0,2222.778,24.823,DOMESTIC
Acquira,101,Test Aggregator,AGG001,12345008,208,Test Merchant 08,SID008,308,CMM308,Test Merchant 08 LLC,Test Merchant 08 - Dubai,TID0081,ARN3002054,400000002054,3706********7553,A8483253,2026-05-30 15:08:46,2026-05-30 00:24:46,B20260530,SALE,AMEX,DEBIT,N,OMR,552.619,AED,5277.511,79.163,3.958,5194.39,68.608,DOMESTIC
Acquira,101,Test Aggregator,AGG001,12345008,208,Test Merchant 08,SID008,308,CMM308,Test Merchant 08 LLC,Test Merchant 08 - Dubai,TID0082,ARN3002055,400000002055,4678********9081,A8941597,2025-12-07 07:48:56,2025-12-06 09:35:56,B20251206,SALE,VISA,CREDIT,N,OMR,46.364,AED,442.776,6.642,0.332,435.802,4.428,DOMESTIC
Acquira,101,Test Aggregator,AGG001,12345009,209,Test Merchant 09,SID009,309,CMM309,Test Merchant 09 LLC,Test Merchant 09 - Muscat,TID0091,ARN3002056,400000002056,5194********9156,A6054113,2025-12-30 19:45:01,2025-12-30 09:13:01,B20251230,SALE,MASTERCARD,CREDIT,N,AED,1734.576,AED,1734.576,26.019,0.0,1708.557,19.08,DOMESTIC
Acquira,101,Test Aggregator,AGG001,12345009,209,Test Merchant 09,SID009,309,CMM309,Test Merchant 09 LLC,Test Merchant 09 - Muscat,TID0092,ARN3002057,400000002057,3770********0092,A0157707,2026-03-19 07:10:51,2026-03-18 14:36:51,B20260318,SALE,AMEX,CREDIT,N,AED,628.841,AED,628.841,9.433,0.472,618.936,8.175,DOMESTIC
Acquira,101,Test Aggregator,AGG001,12345010,210,Test Merchant 10,SID010,310,CMM310,Test Merchant 10 LLC,Test Merchant 10 - Dubai,TID0101,ARN3002058,400000002058,4395********7665,A3866729,2026-06-16 10:49:39,2026-06-15 19:44:39,B20260615,SALE,VISA,PREPAID,N,BHD,235.212,AED,2293.317,34.4,0.0,2258.917,22.933,DOMESTIC
Acquira,101,Test Aggregator,AGG001,12345010,210,Test Merchant 10,SID010,310,CMM310,Test Merchant 10 LLC,Test Merchant 10 - Dubai,TID0102,ARN3002059,400000002059,5400********1729,A3428033,2025-02-25 03:36:17,2025-02-24 04:07:17,B20250224,SALE,MASTERCARD,PREPAID,N,AED,785.568,AED,785.568,11.784,0.0,773.784,8.641,DOMESTIC
Acquira,101,Test Aggregator,AGG001,12345011,211,Test Merchant 11,SID011,311,CMM311,Test Merchant 11 LLC,Test Merchant 11 - Dubai,TID0111,ARN3002060,400000002060,3435********6160,A4214308,2025-07-21 02:51:36,2025-07-21 01:00:36,B20250721,SALE,AMEX,PREPAID,N,AED,215.797,AED,215.797,3.237,0.0,212.56,2.805,DOMESTIC
Acquira,101,Test Aggregator,AGG001,12345011,211,Test Merchant 11,SID011,311,CMM311,Test Merchant 11 LLC,Test Merchant 11 - Dubai,TID0112,ARN3002061,400000002061,4902********1496,A4875030,2025-04-04 00:03:03,2025-04-03 21:37:03,B20250403,REFUND,VISA,DEBIT,N,OMR,281.786,AED,2691.056,18.837,0.0,2672.219,13.455,DOMESTIC
Acquira,101,Test Aggregator,AGG001,12345012,212,Test Merchant 12,SID012,312,CMM312,Test Merchant 12 LLC,Test Merchant 12 - Muscat,TID0121,ARN3002062,400000002062,5317********4728,A4674188,2025-08-12 21:09:25,2025-08-12 00:33:25,B20250812,REFUND,MASTERCARD,DEBIT,N,AED,1985.785,AED,1985.785,13.9,0.695,1971.19,10.922,DOMESTIC
Acquira,101,Test Aggregator,AGG001,12345012,212,Test Merchant 12,SID012,312,CMM312,Test Merchant 12 LLC,Test Merchant 12 - Muscat,TID0122,ARN3002063,400000002063,3792********1528,A1759201,2025-09-25 18:45:32,2025-09-25 17:09:32,B20250925,REFUND,AMEX,DEBIT,N,AED,1015.978,AED,1015.978,7.112,0.0,1008.866,6.604,DOMESTIC
Acquira,101,Test Aggregator,AGG001,12345013,213,Test Merchant 13,SID013,313,CMM313,Test Merchant 13 LLC,Test Merchant 13 - Muscat,TID0131,ARN3002064,400000002064,4756********8247,A3491009,2025-05-12 17:09:43,2025-05-12 03:14:43,B20250512,REFUND,VISA,CREDIT,N,OMR,457.878,AED,4372.735,30.609,1.53,4340.596,21.864,DOMESTIC
Acquira,101,Test Aggregator,AGG001,12345013,213,Test Merchant 13,SID013,313,CMM313,Test Merchant 13 LLC,Test Merchant 13 - Muscat,TID0132,ARN3002065,400000002065,5198********2082,A5048604,2025-05-31 19:17:41,2025-05-31 11:41:41,B20250531,REFUND,MASTERCARD,CREDIT,N,OMR,459.492,AED,4388.149,30.717,0.0,4357.432,24.135,DOMESTIC
Acquira,101,Test Aggregator,AGG001,12345014,214,Test Merchant 14,SID014,314,CMM314,Test Merchant 14 LLC,Test Merchant 14 - Manama,TID0141,ARN3002066,400000002066,3498********9319,A6502126,2026-02-18 18:47:00,2026-02-17 23:14:00,B20260217,REFUND,AMEX,CREDIT,N,AED,2228.758,AED,2228.758,15.601,0.78,2212.377,14.487,DOMESTIC
Acquira,101,Test Aggregator,AGG001,12345014,214,Test Merchant 14,SID014,314,CMM314,Test Merchant 14 LLC,Test Merchant 14 - Manama,TID0142,ARN3002067,400000002067,4570********5855,A0461236,2026-05-02 12:50:51,2026-05-01 22:18:51,B20260501,REFUND,VISA,PREPAID,N,OMR,187.645,AED,1792.01,12.544,0.0,1779.466,8.96,DOMESTIC
Acquira,101,Test Aggregator,AGG001,12345015,215,Test Merchant 15,SID015,315,CMM315,Test Merchant 15 LLC,Test Merchant 15 - Muscat,TID0151,ARN3002068,400000002068,5412********5287,A3191272,2025-05-11 08:09:19,2025-05-10 17:02:19,B20250510,REFUND,MASTERCARD,PREPAID,N,BHD,596.137,AED,5812.336,40.686,2.034,5769.616,31.968,DOMESTIC
Acquira,101,Test Aggregator,AGG001,12345015,215,Test Merchant 15,SID015,315,CMM315,Test Merchant 15 LLC,Test Merchant 15 - Muscat,TID0152,ARN3002069,400000002069,3466********0203,A2127540,2025-08-25 05:41:55,2025-08-24 08:19:55,B20250824,REFUND,AMEX,PREPAID,N,BHD,634.316,AED,6184.581,43.292,0.0,6141.289,40.2,DOMESTIC
Acquira,101,Test Aggregator,AGG001,12345001,201,Test Merchant 01,SID001,301,CMM301,Test Merchant 01 LLC,Test Merchant 01 - Dubai,TID0011,ARN3002070,400000002070,4922********6478,A3807323,2025-08-11 12:41:52,2025-08-11 02:02:52,B20250811,REVERSAL,VISA,DEBIT,N,BHD,570.578,AED,5563.135,38.942,0.0,5524.193,27.816,DOMESTIC
Acquira,101,Test Aggregator,AGG001,12345001,201,Test Merchant 01,SID001,301,CMM301,Test Merchant 01 LLC,Test Merchant 01 - Dubai,TID0012,ARN3002071,400000002071,5243********4662,A0263837,2026-01-25 19:09:42,2026-01-25 16:13:42,B20260125,REVERSAL,MASTERCARD,DEBIT,N,AED,64.552,AED,64.552,0.452,0.0,64.1,0.355,DOMESTIC
Acquira,101,Test Aggregator,AGG001,12345002,202,Test Merchant 02,SID002,302,CMM302,Test Merchant 02 LLC,Test Merchant 02 - Dubai,TID0021,ARN3002072,400000002072,3451********8256,A7299149,2025-01-27 03:06:06,2025-01-26 07:31:06,B20250126,REVERSAL,AMEX,DEBIT,N,BHD,546.732,AED,5330.637,37.314,0.0,5293.323,34.649,DOMESTIC
Acquira,101,Test Aggregator,AGG001,12345002,202,Test Merchant 02,SID002,302,CMM302,Test Merchant 02 LLC,Test Merchant 02 - Dubai,TID0022,ARN3002073,400000002073,4782********9730,A1836235,2026-03-06 03:03:09,2026-03-05 13:35:09,B20260305,REVERSAL,VISA,CREDIT,N,OMR,276.282,AED,2638.493,18.469,0.923,2619.101,13.192,DOMESTIC
Acquira,101,Test Aggregator,AGG001,12345003,203,Test Merchant 03,SID003,303,CMM303,Test Merchant 03 LLC,Test Merchant 03 - Manama,TID0031,ARN3002074,400000002074,5543********8485,A6411015,2025-09-01 15:23:17,2025-08-31 23:15:17,B20250831,REVERSAL,MASTERCARD,CREDIT,N,OMR,533.377,AED,5093.75,35.656,1.783,5056.311,28.016,DOMESTIC
Acquira,101,Test Aggregator,AGG001,12345003,203,Test Merchant 03,SID003,303,CMM303,Test Merchant 03 LLC,Test Merchant 03 - Manama,TID0032,ARN3002075,400000002075,3472********8611,A3991099,2026-07-10 10:02:22,2026-07-09 21:42:22,B20260709,REVERSAL,AMEX,CREDIT,N,AED,2289.068,AED,2289.068,16.023,0.0,2273.045,14.879,DOMESTIC
Acquira,101,Test Aggregator,AGG001,12345004,204,Test Merchant 04,SID004,304,CMM304,Test Merchant 04 LLC,Test Merchant 04 - Manama,TID0041,ARN3002076,400000002076,4000********9414,A7463764,2025-11-25 18:59:22,2025-11-25 02:10:22,B20251125,REVERSAL,VISA,PREPAID,N,AED,1517.785,AED,1517.785,10.624,0.0,1507.161,7.589,DOMESTIC
Acquira,101,Test Aggregator,AGG001,12345004,204,Test Merchant 04,SID004,304,CMM304,Test Merchant 04 LLC,Test Merchant 04 - Manama,TID0042,ARN3002077,400000002077,5302********8835,A9486678,2025-12-02 07:23:51,2025-12-01 21:15:51,B20251201,REVERSAL,MASTERCARD,PREPAID,N,OMR,148.594,AED,1419.073,9.934,0.0,1409.139,7.805,DOMESTIC
Acquira,101,Test Aggregator,AGG001,12345005,205,Test Merchant 05,SID005,305,CMM305,Test Merchant 05 LLC,Test Merchant 05 - Dubai,TID0051,ARN3002078,400000002078,3416********5737,A4382949,2026-12-07 12:38:16,2026-12-06 16:16:16,B20261206,REVERSAL,AMEX,PREPAID,N,OMR,13.976,AED,133.471,0.934,0.0,132.537,0.868,DOMESTIC
Acquira,101,Test Aggregator,AGG001,12345005,205,Test Merchant 05,SID005,305,CMM305,Test Merchant 05 LLC,Test Merchant 05 - Dubai,TID0052,ARN3002079,400000002079,4073********8942,A7293229,2025-03-23 21:02:50,2025-03-23 04:10:50,B20250323,SALE,VISA,DEBIT,Y,USD,490.525,AED,1802.679,27.04,1.352,1774.287,18.027,INTERNATIONAL
Acquira,101,Test Aggregator,AGG001,12345006,206,Test Merchant 06,SID006,306,CMM306,Test Merchant 06 LLC,Test Merchant 06 - Manama,TID0061,ARN3002080,400000002080,5425********2749,A2011345,2026-12-19 23:56:09,2026-12-19 01:59:09,B20261219,SALE,MASTERCARD,DEBIT,Y,OMR,625.497,AED,5973.496,89.602,0.0,5883.894,65.708,INTERNATIONAL
Acquira,101,Test Aggregator,AGG001,12345006,206,Test Merchant 06,SID006,306,CMM306,Test Merchant 06 LLC,Test Merchant 06 - Manama,TID0062,ARN3002081,400000002081,3492********6422,A8343068,2026-06-25 07:41:17,2026-06-24 12:01:17,B20260624,SALE,AMEX,DEBIT,Y,OMR,47.789,AED,456.385,6.846,0.342,449.197,5.933,INTERNATIONAL
Acquira,101,Test Aggregator,AGG001,12345007,207,Test Merchant 07,SID007,307,CMM307,Test Merchant 07 LLC,Test Merchant 07 - Muscat,TID0071,ARN3002082,400000002082,4338********0637,A9153054,2025-09-16 18:36:14,2025-09-15 20:01:14,B20250915,SALE,VISA,CREDIT,N,USD,836.12,AED,3072.741,46.091,2.305,3024.345,30.727,INTERNATIONAL
Acquira,101,Test Aggregator,AGG001,12345007,207,Test Merchant 07,SID007,307,CMM307,Test Merchant 07 LLC,Test Merchant 07 - Muscat,TID0072,ARN3002083,400000002083,5256********0437,A2861636,2026-07-29 14:56:06,2026-07-29 08:18:06,B20260729,SALE,MASTERCARD,CREDIT,N,BHD,14.089,AED,137.368,2.061,0.0,135.307,1.511,INTERNATIONAL
Acquira,101,Test Aggregator,AGG001,12345008,208,Test Merchant 08,SID008,308,CMM308,Test Merchant 08 LLC,Test Merchant 08 - Dubai,TID0081,ARN3002084,400000002084,3771********2677,A7919363,2026-06-20 10:29:48,2026-06-20 04:52:48,B20260620,SALE,AMEX,CREDIT,N,BHD,285.934,AED,2787.857,41.818,0.0,2746.039,36.242,INTERNATIONAL
Acquira,101,Test Aggregator,AGG001,12345008,208,Test Merchant 08,SID008,308,CMM308,Test Merchant 08 LLC,Test Merchant 08 - Dubai,TID0082,ARN3002085,400000002085,4251********9161,A4416401,2026-02-26 06:38:25,2026-02-25 23:42:25,B20260225,SALE,VISA,PREPAID,Y,OMR,123.676,AED,1181.106,17.717,0.0,1163.389,11.811,INTERNATIONAL
Acquira,101,Test Aggregator,AGG001,12345009,209,Test Merchant 09,SID009,309,CMM309,Test Merchant 09 LLC,Test Merchant 09 - Muscat,TID0091,ARN3002086,400000002086,5298********4859,A0663874,2025-01-14 01:56:24,2025-01-13 19:30:24,B20250113,SALE,MASTERCARD,PREPAID,N,USD,105.552,AED,387.904,5.819,0.291,381.794,4.267,INTERNATIONAL
Acquira,101,Test Aggregator,AGG001,12345009,209,Test Merchant 09,SID009,309,CMM309,Test Merchant 09 LLC,Test Merchant 09 - Muscat,TID0092,ARN3002087,400000002087,3720********5241,A9431468,2026-11-09 17:17:36,2026-11-09 06:01:36,B20261109,SALE,AMEX,PREPAID,Y,USD,660.434,AED,2427.095,36.406,0.0,2390.689,31.552,INTERNATIONAL
Acquira,101,Test Aggregator,AGG001,12345010,210,Test Merchant 10,SID010,310,CMM310,Test Merchant 10 LLC,Test Merchant 10 - Dubai,TID0101,ARN3002088,400000002088,4129********9281,A5767922,2025-10-08 15:07:49,2025-10-08 12:04:49,B20251008,REFUND,VISA,DEBIT,Y,BHD,382.905,AED,3733.324,26.133,0.0,3707.191,18.667,INTERNATIONAL
Acquira,101,Test Aggregator,AGG001,12345010,210,Test Merchant 10,SID010,310,CMM310,Test Merchant 10 LLC,Test Merchant 10 - Dubai,TID0102,ARN3002089,400000002089,5421********1317,A5857015,2025-03-24 05:32:09,2025-03-24 00:47:09,B20250324,REFUND,MASTERCARD,DEBIT,N,OMR,497.872,AED,4754.678,33.283,0.0,4721.395,26.151,INTERNATIONAL
Acquira,101,Test Aggregator,AGG001,12345011,211,Test Merchant 11,SID011,311,CMM311,Test Merchant 11 LLC,Test Merchant 11 - Dubai,TID0111,ARN3002090,400000002090,3419********8809,A9493981,2026-08-23 11:50:26,2026-08-23 02:05:26,B20260823,REFUND,AMEX,DEBIT,Y,AED,560.362,AED,560.362,3.923,0.0,556.439,3.642,INTERNATIONAL
Acquira,101,Test Aggregator,AGG001,12345011,211,Test Merchant 11,SID011,311,CMM311,Test Merchant 11 LLC,Test Merchant 11 - Dubai,TID0112,ARN3002091,400000002091,4903********6274,A8212148,2026-09-13 16:07:51,2026-09-13 01:25:51,B20260913,REFUND,VISA,CREDIT,N,BHD,440.41,AED,4293.998,30.058,1.503,4262.437,21.47,INTERNATIONAL
Acquira,101,Test Aggregator,AGG001,12345012,212,Test Merchant 12,SID012,312,CMM312,Test Merchant 12 LLC,Test Merchant 12 - Muscat,TID0121,ARN3002092,400000002092,5324********5839,A3331474,2026-11-23 17:08:37,2026-11-23 05:40:37,B20261123,REFUND,MASTERCARD,CREDIT,N,OMR,306.197,AED,2924.181,20.469,1.023,2902.689,16.083,INTERNATIONAL
Acquira,101,Test Aggregator,AGG001,12345012,212,Test Merchant 12,SID012,312,CMM312,Test Merchant 12 LLC,Test Merchant 12 - Muscat,TID0122,ARN3002093,400000002093,3747********4095,A5781202,2025-10-13 19:04:23,2025-10-13 15:32:23,B20251013,REFUND,AMEX,CREDIT,Y,BHD,437.393,AED,4264.582,29.852,1.493,4233.237,27.72,INTERNATIONAL
Acquira,101,Test Aggregator,AGG001,12345013,213,Test Merchant 13,SID013,313,CMM313,Test Merchant 13 LLC,Test Merchant 13 - Muscat,TID0131,ARN3002094,400000002094,4581********0853,A7949523,2026-08-20 21:40:08,2026-08-20 03:31:08,B20260820,REFUND,VISA,PREPAID,N,AED,1174.948,AED,1174.948,8.225,0.0,1166.723,5.875,INTERNATIONAL
Acquira,101,Test Aggregator,AGG001,12345013,213,Test Merchant 13,SID013,313,CMM313,Test Merchant 13 LLC,Test Merchant 13 - Muscat,TID0132,ARN3002095,400000002095,5177********5283,A1222491,2025-04-30 07:26:05,2025-04-30 03:26:05,B20250430,REFUND,MASTERCARD,PREPAID,N,AED,1775.99,AED,1775.99,12.432,0.0,1763.558,9.768,INTERNATIONAL
